precision,recall,threshold
0.4887399962776847,0.8753333333333333,-0.14361656
0.48864482501861506,0.875,-0.14350319
0.48854961832061067,0.8746666666666667,-0.14285171
0.4886405959031657,0.8746666666666667,-0.14237976
0.48854535295213264,0.8743333333333333,-0.14215314
0.4884500745156483,0.874,-0.14179456
0.48854108440469535,0.874,-0.14096868
0.4884457696608274,0.8736666666666667,-0.14063334
0.4885368126747437,0.8736666666666667,-0.14031887
0.488441461595824,0.8733333333333333,-0.1402818
0.48853253775871713,0.8733333333333333,-0.14011228
0.4884371503170459,0.873,-0.13977265
0.4885282596530498,0.873,-0.1387341
0.4886194029850746,0.873,-0.1384319
0.48852397835417055,0.8726666666666667,-0.13839924
0.4884285181037701,0.8723333333333333,-0.13816965
0.4885196938585029,0.8723333333333333,-0.13740969
0.48842419716206126,0.872,-0.13731349
0.48851540616246497,0.872,-0.13690281
0.4884198729921554,0.8716666666666667,-0.13553536
0.48851111526246965,0.8716666666666667,-0.13491774
0.4886023916292975,0.8716666666666667,-0.13461661
0.48850682115492433,0.8713333333333333,-0.13459206
0.48841121495327106,0.871,-0.13452613
0.4883155730042999,0.8706666666666667,-0.1334989
0.48840688107703817,0.8706666666666667,-0.13270664
0.4884982233027866,0.8706666666666667,-0.1326952
0.48811529103499907,0.8693333333333333,-0.13250113
0.48820666417072256,0.8693333333333333,-0.13239384
0.48829807152218685,0.8693333333333333,-0.1316557
0.48820224719101124,0.869,-0.13116312
0.4881063869638509,0.8686666666666667,-0.13086283
0.48801049082053205,0.8683333333333333,-0.1303612
0.48733821046707937,0.866,-0.13029194
0.4874296435272045,0.866,-0.13019252
0.48733345843497844,0.8656666666666667,-0.13010764
0.48742492492492495,0.8656666666666667,-0.12998652
0.48751642575558474,0.8656666666666667,-0.12990999
0.48742020277882087,0.8653333333333333,-0.12975264
0.48732394366197185,0.865,-0.12964559
0.4872276483846732,0.8646666666666667,-0.129421
0.48713131692654515,0.8643333333333333,-0.12939763
0.48703494926719276,0.864,-0.12872005
0.4871264799849652,0.864,-0.1286341
0.4870300751879699,0.8636666666666667,-0.12802696
0.48693363414175594,0.8633333333333333,-0.12774396
0.48683715682587436,0.863,-0.12768078
0.4867406432198608,0.8626666666666667,-0.12731159
0.4866440933032355,0.8623333333333333,-0.12710416
0.4865475070555033,0.862,-0.12657034
0.48663906661648476,0.862,-0.12544751
0.48718914845516204,0.862,-0.12524152
0.48709251931411346,0.8616666666666667,-0.12524045
0.48699585375047116,0.8613333333333333,-0.12488245
0.48689915174363807,0.861,-0.124473326
0.48699095022624433,0.861,-0.12419938
0.48689421082406187,0.8606666666666667,-0.12347471
0.486797434930215,0.8603333333333333,-0.122338526
0.48670062252405205,0.86,-0.12185549
0.48660377358490564,0.8596666666666667,-0.12131297
0.48650688809209286,0.8593333333333333,-0.11956953
0.48659871649679126,0.8593333333333333,-0.119293325
0.48650179346800076,0.859,-0.11907207
0.486404833836858,0.8586666666666667,-0.11811798
0.48630783758262514,0.8583333333333333,-0.116273515
0.48639969777106157,0.8583333333333333,-0.115605466
0.4863026638957113,0.858,-0.11557197
0.4862055933484505,0.8576666666666667,-0.1154921
0.4862974862974863,0.8576666666666667,-0.11538445
0.48620037807183364,0.8573333333333333,-0.114976756
0.48629230478351293,0.8573333333333333,-0.114624254
0.4861951588502269,0.857,-0.11407196
0.48609797616795913,0.8566666666666667,-0.113980286
0.4861899356791525,0.8566666666666667,-0.11397993
0.48628192999053926,0.8566666666666667,-0.112702124
0.48637395912187736,0.8566666666666667,-0.11261713
0.4864660230929396,0.8566666666666667,-0.11188149
0.48655812192351383,0.8566666666666667,-0.11148905
0.48646089755728084,0.8563333333333333,-0.11132573
0.4863636363636364,0.856,-0.11126631
0.4864557681379049,0.856,-0.11086928
