fpr,tpr,threshold
0.13466666666666666,0.10333333333333333,0.9096179619346012
0.135,0.10333333333333333,0.9093216833363826
0.135,0.10466666666666667,0.9086747500884691
0.13533333333333333,0.10466666666666667,0.9085863851909368
0.13666666666666666,0.10466666666666667,0.9084487323581428
0.137,0.10466666666666667,0.908445084579726
0.137,0.105,0.9083054610837115
0.13733333333333334,0.105,0.9082165169781229
0.13733333333333334,0.107,0.9063398455983874
0.138,0.107,0.9053935984731426
0.138,0.10866666666666666,0.9040915259995914
0.13866666666666666,0.10866666666666666,0.903915685735727
0.13866666666666666,0.109,0.9038670111335722
0.13933333333333334,0.109,0.9035866992842244
0.13933333333333334,0.11,0.9031048734527937
0.14,0.11,0.9027515651390611
0.14,0.11066666666666666,0.9025105273975872
0.14033333333333334,0.11066666666666666,0.9024981263043844
0.14033333333333334,0.111,0.9020719242586794
0.14033333333333334,0.11166666666666666,0.9018215410046683
0.14033333333333334,0.11233333333333333,0.9011128260023948
0.141,0.11233333333333333,0.9008976550575055
0.141,0.11266666666666666,0.9008405572696002
0.14133333333333334,0.11266666666666666,0.900577964726298
0.14133333333333334,0.113,0.9004133940164302
0.142,0.113,0.9003639075128884
0.14266666666666666,0.113,0.8999668403789177
0.14266666666666666,0.114,0.8997120040600805
0.143,0.114,0.8997090046731463
0.143,0.11433333333333333,0.8995258734956746
0.14366666666666666,0.11433333333333333,0.8991635545539902
0.14366666666666666,0.115,0.8988765660181897
0.14433333333333334,0.115,0.8986676741893854
0.145,0.115,0.8985468091194124
0.14533333333333334,0.115,0.8978740025997474
0.14533333333333334,0.116,0.8975669708234115
0.14733333333333334,0.116,0.8974440685961146
0.14833333333333334,0.116,0.8971173818499899
0.14833333333333334,0.11766666666666667,0.896489535709018
0.14866666666666667,0.11766666666666667,0.89621344414806
0.14866666666666667,0.11833333333333333,0.8959772878930194
0.149,0.11833333333333333,0.8959417745165139
0.149,0.11933333333333333,0.895685391573019
0.14966666666666667,0.11933333333333333,0.8955768457055858
0.14966666666666667,0.12033333333333333,0.8950503867242618
0.15,0.12033333333333333,0.8937551160710787
0.15,0.122,0.8928549528059975
0.15033333333333335,0.122,0.8923032799408888
0.15033333333333335,0.12233333333333334,0.8922583933877642
0.151,0.12233333333333334,0.8920832220707989
0.151,0.12266666666666666,0.8920806055960736
