fpr,tpr,threshold
0.176,0.11,0.7348318
0.176,0.11033333333333334,0.7345096
0.17666666666666667,0.11033333333333334,0.7344377
0.17666666666666667,0.11133333333333334,0.73328745
0.177,0.11133333333333334,0.73296547
0.177,0.11333333333333333,0.7298987
0.17766666666666667,0.11333333333333333,0.7290431
0.17766666666666667,0.11366666666666667,0.7287487
0.17833333333333334,0.11366666666666667,0.72852635
0.17833333333333334,0.11466666666666667,0.72677267
0.17866666666666667,0.11466666666666667,0.7261578
0.17966666666666667,0.11466666666666667,0.72567546
0.18,0.11466666666666667,0.7255573
0.18,0.11533333333333333,0.7254815
0.18033333333333335,0.11533333333333333,0.72415864
0.18033333333333335,0.116,0.7232107
0.18066666666666667,0.116,0.7228925
0.18066666666666667,0.11666666666666667,0.7218133
0.18166666666666667,0.11666666666666667,0.7204448
0.18233333333333332,0.11666666666666667,0.7204435
0.183,0.11666666666666667,0.7200191
0.183,0.117,0.7195221
0.18366666666666667,0.117,0.7190312
0.18366666666666667,0.11733333333333333,0.7188934
0.185,0.11733333333333333,0.71881247
0.18533333333333332,0.11733333333333333,0.7178273
0.18533333333333332,0.11833333333333333,0.7165599
0.186,0.11833333333333333,0.7160543
0.186,0.11866666666666667,0.7158725
0.18666666666666668,0.11866666666666667,0.7147939
0.18666666666666668,0.11933333333333333,0.7145288
0.18733333333333332,0.11933333333333333,0.7119218
0.18733333333333332,0.12,0.71156204
0.18766666666666668,0.12,0.7115352
0.18766666666666668,0.12033333333333333,0.71133757
0.18833333333333332,0.12033333333333333,0.7093568
0.18833333333333332,0.12266666666666666,0.7043555
0.18866666666666668,0.12266666666666666,0.70435417
0.18866666666666668,0.123,0.7036426
0.18866666666666668,0.124,0.7035413
0.18933333333333333,0.124,0.70298123
0.18933333333333333,0.12433333333333334,0.7024945
0.18966666666666668,0.12433333333333334,0.7024046
0.18966666666666668,0.125,0.7021481
0.19,0.125,0.7020481
0.19,0.12566666666666668,0.70156705
0.19033333333333333,0.12566666666666668,0.70153475
0.19033333333333333,0.12633333333333333,0.70032835
0.19066666666666668,0.12633333333333333,0.7002524
0.19166666666666668,0.12633333333333333,0.6992414
0.19166666666666668,0.127,0.697461
0.19233333333333333,0.127,0.69661283
0.19233333333333333,0.12766666666666668,0.6962866
0.19233333333333333,0.13366666666666666,0.69628644
0.193,0.13366666666666666,0.69583833
0.193,0.134,0.6951933
0.19333333333333333,0.134,0.6951525
0.19333333333333333,0.13433333333333333,0.6947528
0.19366666666666665,0.13433333333333333,0.6946418
0.19366666666666665,0.135,0.6942872
0.19366666666666665,0.13566666666666666,0.6938622
0.19466666666666665,0.13566666666666666,0.6930398
0.19466666666666665,0.137,0.6918447
0.19533333333333333,0.137,0.69122505
0.19533333333333333,0.13766666666666666,0.69073725
0.19566666666666666,0.13766666666666666,0.69028187
0.19566666666666666,0.138,0.6898408
0.197,0.138,0.68951225
0.197,0.139,0.68933356
0.19733333333333333,0.139,0.6888926
0.19733333333333333,0.141,0.68768156
0.19766666666666666,0.141,0.68752825
0.19766666666666666,0.14133333333333334,0.68722224
0.19833333333333333,0.14133333333333334,0.68667316
0.19833333333333333,0.14233333333333334,0.6865618
0.19866666666666666,0.14233333333333334,0.6865423
0.19866666666666666,0.14266666666666666,0.68588156
0.199,0.14266666666666666,0.6857027
0.199,0.143,0.68538105
0.20033333333333334,0.143,0.68416905
0.20033333333333334,0.14366666666666666,0.6837568
0.20033333333333334,0.144,0.68297255
0.20066666666666666,0.144,0.68250763
0.20066666666666666,0.14433333333333334,0.68235207
0.20133333333333334,0.14433333333333334,0.6821294
0.20266666666666666,0.14433333333333334,0.67996943
